-29.992501143118428, 16.0, -1.0, 0.0, 0., 0.0
16.0, -30.00164609053498, 16.0, -1.0, 0.0, 0.0
-1.0, 16.0, -30.014449016918153, 16.0, -1.0, 0.0
0.0, -1.0, 16.0, -30.03090992226795, 16.0, -1.0
0.0, 0.0, -1.0, 16.0, -30.051028806584362, 16.0
0.0, 0.0, 0.0, -1.0, 16.0, -30.0748056698674
